grade,model,prompt,skill,k,r,replicate
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.26666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.33333333333333326,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.33333333333333326,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.33333333333333337,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.0,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.2857142857142858,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.23809523809523808,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.0,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.23809523809523808,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,-0.06666666666666674,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.4666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5833333333333333,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.611111111111111,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.4761904761904762,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.4666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.8333333333333333,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.4,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5833333333333333,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.4666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5833333333333333,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.4,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.41666666666666674,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.7222222222222222,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.42857142857142855,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.13333333333333328,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.9166666666666667,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.4761904761904762,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.26666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.9166666666666667,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.42857142857142855,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.13333333333333328,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.9166666666666667,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.7222222222222222,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.5714285714285714,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.33333333333333326,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.9166666666666667,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.13333333333333328,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.8333333333333333,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.2857142857142858,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5833333333333333,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.33333333333333337,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.13333333333333328,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5833333333333333,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.5555555555555556,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.2857142857142858,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.6666666666666667,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.611111111111111,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.2857142857142858,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.611111111111111,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.380952380952381,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5833333333333333,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.611111111111111,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.4761904761904762,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.2,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,0.0,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.2,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,0.0,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.7222222222222222,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.5238095238095238,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.33333333333333326,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,0.0,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.6666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.4761904761904762,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.26666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,0.08333333333333337,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.7777777777777778,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.33333333333333326,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.08333333333333326,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,0,0.7222222222222222,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6666666666666667,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.22222222222222218,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6666666666666667,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.22222222222222218,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5714285714285714,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.22222222222222218,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.7142857142857142,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8666666666666667,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.22222222222222218,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.33333333333333337,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8666666666666667,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.33333333333333337,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8666666666666667,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.380952380952381,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.4761904761904762,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5714285714285714,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5238095238095238,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.06666666666666654,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.0,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.4,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.5,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.4666666666666666,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.5,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.380952380952381,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.4666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.4444444444444444,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.4761904761904762,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.4666666666666666,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.5,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.42857142857142855,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.4,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.4444444444444444,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.41666666666666674,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.5714285714285714,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8666666666666667,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.41666666666666674,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.22222222222222218,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.7142857142857142,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6666666666666667,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.22222222222222218,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6666666666666667,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.33333333333333326,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.16666666666666666,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.5238095238095238,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.7333333333333333,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.33333333333333326,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.27777777777777785,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.42857142857142855,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8666666666666667,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.41666666666666674,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.3888888888888889,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.5238095238095238,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.9333333333333332,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.27777777777777785,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.5714285714285714,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.8666666666666667,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.5,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.22222222222222218,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,1,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,0,0.9333333333333332,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.25,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.5,4
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,-0.06666666666666674,0
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.8333333333333333,0
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.4444444444444444,0
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.0,1
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.8333333333333333,1
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.4444444444444444,1
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.0,2
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.8333333333333333,2
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.4444444444444444,2
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6666666666666667,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,0.0,3
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.8333333333333333,3
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.4444444444444444,3
4,claude-sonnet-4-5-20250929,combined,Measurement & Data,0,0.6190476190476191,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations in Base Ten,1,-0.06666666666666674,4
4,claude-sonnet-4-5-20250929,combined,Number & Operations—Fractions,1,-0.75,4
4,claude-sonnet-4-5-20250929,combined,Operations & Algebraic Thinking,1,0.4444444444444444,4
